customer_id,tenure,monthly_charges,contract_type,internet_service,payment_method,churn
8137,29,113.18832818364258,One year,Fiber optic,Bank transfer,1
8138,50,34.52116867146705,One year,No,Electronic check,1
8139,2,49.19035906563148,Month-to-month,Fiber optic,Electronic check,1
8140,56,50.42746501726559,One year,Fiber optic,Mailed check,0
8141,17,23.005831220199852,Month-to-month,Fiber optic,Bank transfer,0
8142,60,23.627323468999066,One year,Fiber optic,Mailed check,0
8143,36,115.27928270829129,One year,No,Mailed check,1
8144,61,77.1092608986254,One year,Fiber optic,Bank transfer,1
8145,17,50.66483214286178,Month-to-month,Fiber optic,Credit card,0
8146,49,57.86746607065845,One year,DSL,Mailed check,1
8147,60,91.48429288450242,One year,Fiber optic,Credit card,0
8148,20,56.65172035546204,One year,Fiber optic,Electronic check,0
8149,50,42.77604030932883,Two year,Fiber optic,Bank transfer,0
8150,3,30.18373415997994,One year,Fiber optic,Bank transfer,1
8151,43,92.89330117180371,One year,Fiber optic,Electronic check,0
8152,57,38.05650166752247,Month-to-month,Fiber optic,Electronic check,0
8153,50,26.96482699262976,Month-to-month,No,Electronic check,0
8154,68,62.695444549647696,Two year,No,Mailed check,1
8155,50,23.957096181135377,Month-to-month,Fiber optic,Mailed check,0
8156,37,116.49980583428868,Month-to-month,No,Mailed check,1
8157,46,82.72929675748398,Month-to-month,DSL,Mailed check,0
8158,42,35.26968104465608,Two year,DSL,Mailed check,0
8159,15,37.24540864484608,Two year,Fiber optic,Credit card,0
8160,33,76.98284802728455,One year,Fiber optic,Credit card,1
8161,11,55.65657573377936,One year,No,Mailed check,0
8162,20,97.42667441877137,Month-to-month,DSL,Bank transfer,0
8163,24,74.58064856189166,One year,Fiber optic,Bank transfer,0
8164,64,63.33338755249413,One year,DSL,Credit card,1
8165,65,116.29802480652717,Two year,No,Credit card,0
8166,17,59.0729056209689,Two year,Fiber optic,Bank transfer,0
8167,61,60.061092379734355,One year,Fiber optic,Bank transfer,0
8168,15,86.5772421060789,One year,Fiber optic,Bank transfer,0
8169,51,100.94785841221682,One year,DSL,Credit card,0
8170,27,82.62149908585452,Month-to-month,No,Credit card,0
8171,61,89.86102220544285,Two year,DSL,Bank transfer,0
8172,58,57.29315685666111,One year,DSL,Credit card,0
8173,31,67.94968364782596,One year,Fiber optic,Mailed check,0
8174,12,39.70350864679633,Month-to-month,No,Bank transfer,0
8175,46,88.02464906985234,Two year,No,Electronic check,1
8176,31,42.145194042670944,Month-to-month,Fiber optic,Bank transfer,0
8177,32,20.125679539381117,Month-to-month,No,Credit card,0
8178,32,113.37621198067512,One year,Fiber optic,Electronic check,1
8179,53,50.601524121455384,Month-to-month,Fiber optic,Electronic check,0
8180,61,39.66320424660023,Month-to-month,No,Bank transfer,0
8181,46,46.81467309657759,One year,No,Mailed check,0
8182,7,53.04476976186476,Two year,No,Mailed check,0
8183,4,67.45464264481737,One year,No,Credit card,0
8184,52,26.935167101859662,Two year,DSL,Electronic check,1
8185,31,25.267315620545087,Month-to-month,Fiber optic,Mailed check,0
8186,36,49.29107655380726,Month-to-month,Fiber optic,Credit card,0
8187,54,49.576613119709585,One year,Fiber optic,Electronic check,1
8188,54,31.764622781423505,One year,Fiber optic,Credit card,0
8189,17,60.47915943205342,One year,DSL,Mailed check,0
8190,30,48.40286682027823,Month-to-month,No,Credit card,0
8191,22,22.60555527950701,Month-to-month,No,Credit card,1
8192,43,108.57207804211107,Two year,No,Mailed check,0
8193,27,108.60190180435904,One year,Fiber optic,Mailed check,0
8194,37,40.918225291347404,Month-to-month,DSL,Credit card,0
8195,46,36.28722281643479,Two year,DSL,Mailed check,0
8196,35,74.72927643469816,One year,No,Bank transfer,0
8197,4,83.07535029814309,One year,Fiber optic,Bank transfer,0
8198,26,115.75425574470728,Two year,No,Bank transfer,0
8199,19,57.734845663981254,Two year,Fiber optic,Electronic check,1
8200,45,81.82003428645584,Two year,No,Bank transfer,1
8201,26,107.81810458043095,Month-to-month,No,Bank transfer,1
8202,22,64.995378578085,One year,DSL,Bank transfer,0
8203,58,32.2345751157326,One year,Fiber optic,Mailed check,0
8204,63,57.744728582997425,Two year,DSL,Mailed check,0
8205,28,33.65669267033004,Month-to-month,DSL,Mailed check,0
8206,65,21.66394642019503,Two year,No,Mailed check,0
8207,44,95.15530563490262,Month-to-month,Fiber optic,Mailed check,0
8208,43,43.84237004953555,One year,Fiber optic,Bank transfer,0
8209,37,20.200704583897405,One year,No,Bank transfer,0
8210,66,107.2432357535145,Month-to-month,No,Mailed check,0
8211,17,64.37888384909058,One year,No,Credit card,0
8212,40,43.88598796332252,One year,Fiber optic,Mailed check,1
8213,38,46.27899723554192,Two year,No,Bank transfer,0
8214,61,44.053789330505026,Month-to-month,No,Bank transfer,1
8215,9,39.455616118927196,One year,DSL,Mailed check,1
8216,61,104.12262245742964,One year,No,Electronic check,1
8217,16,37.03316343698695,Month-to-month,No,Credit card,1
8218,2,76.18546838793986,One year,Fiber optic,Mailed check,0
8219,43,27.732024467218736,Month-to-month,No,Bank transfer,0
8220,42,114.95213761786002,Month-to-month,Fiber optic,Credit card,1
8221,57,80.33139044459219,Two year,DSL,Electronic check,0
8222,67,110.31525112022932,Month-to-month,DSL,Credit card,0
8223,30,59.78777794754952,Two year,Fiber optic,Mailed check,0
8224,13,101.06720567624114,One year,No,Bank transfer,0
8225,19,105.36544794493112,Month-to-month,Fiber optic,Bank transfer,1
8226,7,90.29492911786699,Two year,No,Bank transfer,0
8227,9,29.294746645370633,Month-to-month,No,Credit card,0
8228,54,21.608008640590597,One year,No,Mailed check,1
8229,61,36.85596720562218,Two year,Fiber optic,Mailed check,0
8230,2,31.809675696667842,Two year,DSL,Credit card,1
8231,50,92.51376641998436,Two year,Fiber optic,Credit card,1
8232,31,75.70068206893427,One year,No,Electronic check,1
8233,33,72.59508645456057,Two year,Fiber optic,Bank transfer,0
8234,11,45.28673003281405,One year,DSL,Credit card,1
8235,33,35.46075367370416,One year,Fiber optic,Bank transfer,0
8236,7,40.654796976889585,Month-to-month,DSL,Electronic check,0
8237,31,60.027700741448015,One year,DSL,Mailed check,0
8238,48,94.0143206760953,Two year,No,Bank transfer,0
8239,47,45.451661653646994,Two year,DSL,Credit card,1
8240,53,89.86130012587202,One year,Fiber optic,Credit card,0
8241,19,69.15118204048434,One year,Fiber optic,Electronic check,0
8242,6,108.54408485107929,Month-to-month,No,Bank transfer,0
8243,49,43.29145608890334,Month-to-month,Fiber optic,Mailed check,1
8244,50,65.0856682617609,Two year,No,Mailed check,1
8245,12,29.666476716567107,One year,Fiber optic,Credit card,0
8246,23,53.51531426223207,Two year,Fiber optic,Electronic check,0
8247,54,70.6880444032203,One year,DSL,Credit card,0
8248,69,93.27402143357924,Two year,DSL,Credit card,0
8249,59,39.80771200586318,Two year,DSL,Credit card,0
8250,36,41.80921284064659,Two year,Fiber optic,Credit card,1
8251,3,83.15778405210494,One year,No,Electronic check,0
8252,58,58.245778345431155,Month-to-month,No,Credit card,0
8253,55,68.20948672323479,Month-to-month,No,Bank transfer,1
8254,57,103.61348687787407,One year,DSL,Credit card,0
8255,17,69.90833010645252,Month-to-month,Fiber optic,Credit card,0
8256,39,85.24993806091712,Two year,DSL,Mailed check,1
8257,68,85.67750416599722,One year,Fiber optic,Mailed check,0
8258,55,100.36119429560182,One year,Fiber optic,Electronic check,0
8259,45,83.81394884910242,Month-to-month,Fiber optic,Electronic check,1
8260,1,26.48098256538625,Month-to-month,DSL,Bank transfer,0
8261,21,54.21729826868402,Two year,Fiber optic,Credit card,0
8262,21,118.931618350921,One year,DSL,Mailed check,0
8263,52,39.65102888079188,Month-to-month,DSL,Bank transfer,0
8264,43,78.67290784146886,One year,Fiber optic,Bank transfer,0
8265,52,104.29406398772615,Two year,Fiber optic,Electronic check,0
8266,67,78.6558560747354,Two year,Fiber optic,Mailed check,1
8267,44,57.227025812667726,Two year,DSL,Credit card,1
8268,32,28.02285627177057,One year,Fiber optic,Electronic check,0
8269,10,56.166490253609496,One year,Fiber optic,Bank transfer,0
8270,64,38.206751157428954,One year,No,Bank transfer,0
8271,69,116.086281628198,One year,No,Mailed check,1
8272,68,91.50318415582863,One year,No,Mailed check,0
8273,28,94.93831543598623,Two year,Fiber optic,Credit card,0
8274,53,63.59692660003781,Two year,DSL,Mailed check,0
8275,51,30.996482813170616,Two year,No,Mailed check,0
8276,53,46.6716486167321,Month-to-month,DSL,Electronic check,0
8277,4,45.97111040663302,Two year,No,Electronic check,0
8278,17,68.67793508015437,One year,No,Credit card,0
8279,67,66.09797866933572,Two year,DSL,Electronic check,0
8280,47,63.34082173718403,Month-to-month,No,Credit card,1
8281,56,69.5977466692741,Month-to-month,DSL,Electronic check,0
8282,23,118.7023081981475,Month-to-month,Fiber optic,Bank transfer,0
8283,18,49.835363065288334,Month-to-month,Fiber optic,Electronic check,1
8284,1,81.52691603435875,Month-to-month,DSL,Credit card,0
8285,35,43.95077440403048,One year,DSL,Electronic check,0
8286,64,66.6606265926182,Two year,Fiber optic,Mailed check,0
8287,58,40.004923314637495,One year,DSL,Bank transfer,1
8288,59,75.81922352997577,One year,Fiber optic,Electronic check,0
8289,1,46.50117864836675,Month-to-month,Fiber optic,Bank transfer,0
8290,3,23.67889167188308,Two year,DSL,Bank transfer,0
8291,67,101.52710914728199,Two year,No,Bank transfer,0
8292,37,32.825511212041754,Two year,DSL,Bank transfer,0
8293,29,56.803879911690565,Month-to-month,Fiber optic,Mailed check,1
8294,33,67.71776091112028,One year,No,Mailed check,0
8295,61,63.248000042192736,Two year,No,Credit card,1
8296,4,92.5665763690009,One year,Fiber optic,Credit card,0
8297,14,79.67765959309443,Two year,No,Credit card,1
8298,33,49.53711827074859,Two year,No,Credit card,1
8299,22,25.170299984067018,Two year,DSL,Bank transfer,0
8300,48,96.75951182531763,Two year,Fiber optic,Bank transfer,1
8301,3,55.25271266784217,Month-to-month,No,Bank transfer,0
8302,23,108.97247409999693,Month-to-month,Fiber optic,Mailed check,0
8303,68,59.505677360325045,One year,DSL,Mailed check,0
8304,21,91.76586061377073,Month-to-month,DSL,Bank transfer,0
8305,43,113.95647032346793,Two year,DSL,Bank transfer,1
8306,26,85.11524506354797,One year,No,Bank transfer,0
8307,41,61.34889133975048,One year,DSL,Bank transfer,0
8308,38,76.73992687859428,One year,Fiber optic,Mailed check,0
8309,11,74.34451885418926,Two year,DSL,Electronic check,0
8310,29,78.48200366533628,Two year,No,Credit card,1
8311,60,34.68199856413458,One year,DSL,Credit card,1
8312,67,89.850988240131,Month-to-month,No,Electronic check,0
8313,65,34.50432716691871,Two year,Fiber optic,Mailed check,0
8314,61,21.4616884317614,Two year,DSL,Mailed check,0
8315,19,82.47801006840635,Month-to-month,DSL,Electronic check,0
8316,46,31.69135721755914,One year,Fiber optic,Credit card,0
8317,49,97.04116367112732,Month-to-month,Fiber optic,Credit card,0
8318,22,106.59659535008205,Two year,No,Electronic check,1
8319,57,114.47367902839264,One year,DSL,Electronic check,0
8320,14,86.44769629063916,One year,DSL,Bank transfer,0
8321,44,68.20148928923041,Month-to-month,DSL,Electronic check,1
8322,16,55.228108070579914,Two year,DSL,Electronic check,0
8323,12,69.09250939863307,Two year,Fiber optic,Credit card,0
8324,55,39.03522283603135,One year,DSL,Bank transfer,0
8325,51,54.8422647789093,Two year,DSL,Bank transfer,0
8326,39,91.79305248344978,One year,DSL,Credit card,0
8327,33,41.742297113421316,One year,No,Credit card,0
8328,33,46.4067135673665,One year,No,Mailed check,1
8329,29,94.93282557078487,Two year,No,Bank transfer,1
8330,69,37.78359358272208,Month-to-month,Fiber optic,Electronic check,0
8331,70,44.58875864733777,One year,Fiber optic,Bank transfer,0
8332,31,21.754756282265035,Month-to-month,Fiber optic,Mailed check,0
8333,31,92.00515995351068,Month-to-month,DSL,Electronic check,0
8334,46,81.79035655664339,Month-to-month,DSL,Mailed check,0
8335,52,89.43854525115412,Month-to-month,Fiber optic,Credit card,0
8336,10,41.432776195331314,Month-to-month,No,Mailed check,0
8337,41,88.73763907278713,One year,DSL,Credit card,1
8338,3,79.63766176932566,Two year,No,Mailed check,0
8339,59,56.612297922200334,Month-to-month,DSL,Credit card,0
8340,52,63.78258116344047,Two year,DSL,Bank transfer,1
8341,34,76.79205032734082,Two year,No,Credit card,0
8342,49,69.32921760875567,One year,Fiber optic,Bank transfer,0
8343,28,84.18280659693711,Month-to-month,No,Credit card,1
8344,13,38.09795776059951,Two year,Fiber optic,Mailed check,0
8345,69,74.0709954916197,Two year,Fiber optic,Mailed check,0
8346,67,65.02794828645408,Month-to-month,DSL,Mailed check,0
8347,61,66.10204940139982,One year,DSL,Credit card,0
8348,60,66.93820505825953,One year,DSL,Credit card,0
8349,71,108.14719638223171,Month-to-month,Fiber optic,Mailed check,0
8350,24,101.86274411366156,Two year,Fiber optic,Bank transfer,0
8351,63,82.95699611705368,One year,No,Credit card,0
8352,61,91.64869356023688,One year,DSL,Bank transfer,1
8353,23,24.280263606810664,Two year,DSL,Credit card,0
8354,30,94.39917193796687,Two year,Fiber optic,Mailed check,0
8355,60,68.61646884536486,Two year,DSL,Bank transfer,1
8356,18,51.77475645481276,Two year,Fiber optic,Electronic check,0
8357,56,33.977696593814294,Month-to-month,No,Credit card,0
8358,53,27.52087903519918,Two year,No,Bank transfer,0
8359,7,24.488568549672312,One year,DSL,Mailed check,1
8360,69,36.17961748902408,Two year,No,Bank transfer,1
8361,52,23.014379479774163,Two year,DSL,Electronic check,1
8362,4,93.26422424425209,Month-to-month,DSL,Electronic check,0
8363,34,44.86141190217397,Month-to-month,Fiber optic,Bank transfer,0
8364,69,56.87404269320091,Two year,Fiber optic,Electronic check,0
8365,33,102.27162138158829,Month-to-month,DSL,Credit card,1
8366,69,31.465749652459067,Month-to-month,No,Electronic check,0
8367,38,103.55940302362127,Month-to-month,No,Bank transfer,0
8368,26,83.95403505502881,Month-to-month,DSL,Bank transfer,0
8369,1,54.202951460460305,Two year,DSL,Credit card,0
8370,4,31.780721306768427,Month-to-month,No,Credit card,0
8371,39,29.14926973409125,Month-to-month,No,Bank transfer,0
8372,54,53.551434607932066,One year,Fiber optic,Mailed check,0
8373,33,34.03419727180459,Two year,Fiber optic,Credit card,0
8374,33,46.77102964752748,Month-to-month,No,Mailed check,0
8375,20,25.295580045132454,One year,Fiber optic,Electronic check,0
8376,16,79.50084216966988,Month-to-month,Fiber optic,Electronic check,0
8377,21,34.52761169538045,Two year,DSL,Credit card,0
8378,45,95.6732313125627,One year,Fiber optic,Credit card,1
8379,62,41.81749762779721,One year,Fiber optic,Bank transfer,0
8380,31,99.79765793381858,Two year,DSL,Electronic check,0
8381,42,38.98819862258677,One year,No,Credit card,0
8382,12,92.13665637012986,One year,Fiber optic,Bank transfer,0
8383,65,53.30746796251973,Month-to-month,Fiber optic,Mailed check,0
8384,3,78.31199948890082,One year,No,Bank transfer,1
8385,9,23.866181432173843,Two year,Fiber optic,Electronic check,0
8386,51,69.52444343542575,Month-to-month,No,Bank transfer,1
8387,16,34.86878947020632,One year,DSL,Bank transfer,1
8388,3,68.63202272490264,Month-to-month,No,Credit card,0
8389,24,34.13591308861497,Two year,No,Bank transfer,0
8390,13,63.70891201393709,One year,No,Electronic check,0
8391,2,31.062082023228836,Two year,DSL,Bank transfer,0
8392,71,41.995151773429576,Two year,No,Bank transfer,1
8393,21,79.50789355038546,One year,No,Electronic check,0
8394,19,117.66606372101421,One year,DSL,Mailed check,0
8395,47,64.9184768391972,Month-to-month,Fiber optic,Mailed check,0
8396,22,88.71736926095025,Two year,Fiber optic,Electronic check,0
8397,33,73.94246710443753,One year,No,Mailed check,0
8398,32,69.83579342944378,Two year,DSL,Bank transfer,0
8399,64,26.470419683985117,One year,DSL,Credit card,1
8400,39,34.429740227527944,Two year,No,Electronic check,0
8401,42,108.30577292325673,Month-to-month,No,Bank transfer,0
8402,9,61.01643150418033,Two year,Fiber optic,Credit card,0
8403,25,81.4332476584791,One year,Fiber optic,Bank transfer,1
8404,2,72.82332327149584,Month-to-month,No,Electronic check,1
8405,19,57.888237955123486,Month-to-month,DSL,Bank transfer,1
8406,20,58.78165426109311,One year,No,Electronic check,0
8407,70,75.54650059086728,Month-to-month,DSL,Bank transfer,0
8408,17,34.11418014757436,Two year,Fiber optic,Credit card,0
8409,68,58.725904025443405,Two year,No,Credit card,0
8410,3,64.6975569402739,One year,DSL,Credit card,1
8411,51,118.51262236761242,Two year,Fiber optic,Mailed check,0
8412,26,55.145476928571775,One year,No,Bank transfer,0
8413,56,84.45788958808689,Month-to-month,No,Bank transfer,1
8414,64,33.741549982646816,Two year,Fiber optic,Credit card,0
8415,8,26.548138183021912,One year,No,Electronic check,0
8416,37,107.15420140012303,Two year,Fiber optic,Mailed check,0
8417,27,93.07349024056865,Month-to-month,DSL,Bank transfer,0
8418,45,51.74992875945691,Month-to-month,No,Bank transfer,0
8419,4,70.4578002897229,Two year,Fiber optic,Mailed check,1
8420,37,33.57441844518385,Month-to-month,Fiber optic,Mailed check,0
8421,71,90.71602939808602,One year,DSL,Credit card,0
8422,33,27.033059208743897,Two year,No,Mailed check,0
8423,31,95.70330569412019,Two year,Fiber optic,Credit card,0
8424,55,74.68365102699866,Month-to-month,Fiber optic,Mailed check,0
8425,12,47.88505300867648,One year,Fiber optic,Mailed check,1
8426,11,106.25743540614567,Two year,No,Bank transfer,0
8427,32,118.60718703388544,Two year,No,Credit card,0
8428,57,45.4349101197638,Month-to-month,DSL,Mailed check,0
8429,38,100.62461495859326,Month-to-month,DSL,Mailed check,0
8430,60,95.01663163764573,One year,DSL,Bank transfer,0
8431,19,94.71901211056694,One year,No,Electronic check,0
8432,56,115.72356114840272,Month-to-month,Fiber optic,Bank transfer,0
8433,14,68.66170923019924,One year,No,Credit card,0
8434,33,87.41680405566547,Month-to-month,No,Electronic check,0
8435,10,102.38773636258041,Two year,No,Mailed check,1
8436,64,67.95364450430264,Month-to-month,DSL,Credit card,0
8437,64,68.1431202812006,Month-to-month,Fiber optic,Electronic check,0
8438,62,51.86547540673513,Month-to-month,No,Credit card,0
8439,68,98.0825712827134,Two year,DSL,Bank transfer,0
8440,43,88.61957796855566,One year,No,Electronic check,0
8441,59,65.113989950105,One year,Fiber optic,Electronic check,1
8442,52,61.933665739873675,One year,DSL,Electronic check,1
8443,19,27.258964316911865,Month-to-month,No,Mailed check,0
8444,21,20.65011468284155,Month-to-month,DSL,Bank transfer,0
8445,22,72.88939665318435,One year,Fiber optic,Electronic check,0
8446,9,61.74928523515995,Two year,Fiber optic,Credit card,0
8447,9,99.60367599017643,Two year,DSL,Mailed check,0
8448,27,74.26540563071215,Two year,No,Bank transfer,1
8449,17,113.67060433822255,Two year,Fiber optic,Bank transfer,0
8450,44,39.61407988609986,Month-to-month,Fiber optic,Bank transfer,0
8451,45,119.01503403850398,One year,No,Bank transfer,0
8452,8,49.79191943121063,Two year,DSL,Mailed check,0
8453,18,84.24239735733059,Month-to-month,DSL,Bank transfer,0
8454,33,70.18537136166513,Month-to-month,No,Credit card,1
8455,1,55.957640124924936,Month-to-month,Fiber optic,Credit card,0
8456,6,33.93091832654466,One year,Fiber optic,Credit card,0
8457,41,33.483415145221166,Month-to-month,No,Electronic check,1
8458,55,91.15058273781953,One year,No,Bank transfer,1
8459,5,57.764138297631135,One year,DSL,Credit card,1
8460,59,116.12979741329427,One year,DSL,Bank transfer,0
8461,18,52.564848650633806,One year,No,Mailed check,1
8462,49,118.35237217479629,Month-to-month,Fiber optic,Credit card,1
8463,65,40.54232565952627,Month-to-month,DSL,Electronic check,1
8464,54,30.281438623105355,Month-to-month,No,Electronic check,1
8465,61,51.25697335229572,Two year,Fiber optic,Mailed check,1
8466,8,108.5584789428589,Two year,DSL,Credit card,0
8467,3,72.18519444952847,One year,No,Mailed check,0
8468,25,33.56501059372081,One year,No,Electronic check,0
8469,69,40.2499049604095,One year,Fiber optic,Electronic check,0
8470,55,51.126066214956325,One year,Fiber optic,Bank transfer,0
8471,40,79.01667378127078,One year,No,Mailed check,0
8472,50,53.23789398776207,Two year,Fiber optic,Electronic check,0
8473,33,94.70540820893272,One year,No,Credit card,0
8474,18,81.62935561852966,Month-to-month,Fiber optic,Credit card,0
8475,57,107.38237373533401,One year,Fiber optic,Electronic check,0
8476,16,70.09618263593643,Month-to-month,DSL,Mailed check,0
8477,38,53.11764141010678,Month-to-month,DSL,Mailed check,1
8478,41,119.62715678032042,Month-to-month,Fiber optic,Credit card,0
8479,7,55.56333218073557,Month-to-month,No,Electronic check,0
8480,53,62.86026397805121,One year,Fiber optic,Credit card,0
8481,63,100.91272253580884,One year,DSL,Mailed check,0
8482,32,28.86362338930926,One year,No,Electronic check,1
8483,38,58.649010605851466,One year,Fiber optic,Credit card,0
8484,22,28.571009343828393,One year,Fiber optic,Electronic check,0
8485,16,33.93058666727579,Two year,Fiber optic,Bank transfer,1
8486,52,20.464082549800693,Month-to-month,Fiber optic,Credit card,1
8487,29,20.95442925823752,Month-to-month,DSL,Credit card,0
8488,16,58.0287889502852,Two year,DSL,Bank transfer,0
8489,17,100.91638049477761,Two year,DSL,Mailed check,0
8490,64,78.7004360591693,One year,DSL,Credit card,0
8491,13,83.49140441376434,One year,No,Credit card,1
8492,56,71.92492375848866,Month-to-month,No,Mailed check,1
8493,5,101.97931441705587,One year,No,Electronic check,0
8494,12,108.03787251861742,Month-to-month,Fiber optic,Bank transfer,1
8495,41,104.97407281453752,One year,No,Mailed check,0
8496,3,101.2132105803039,One year,DSL,Electronic check,0
8497,33,38.27130735632838,Month-to-month,DSL,Bank transfer,0
8498,50,79.38762253652212,Two year,Fiber optic,Electronic check,1
8499,56,78.21631960983703,Two year,No,Credit card,1
8500,9,72.79440037476411,One year,Fiber optic,Bank transfer,0
8501,50,68.0812789296766,Two year,Fiber optic,Electronic check,0
8502,29,28.91704771863835,One year,No,Bank transfer,0
8503,39,30.216323390622193,Two year,Fiber optic,Electronic check,1
8504,45,110.22815704406234,Two year,No,Electronic check,0
8505,17,83.01864391211987,Month-to-month,No,Credit card,0
8506,56,46.23172144980064,Two year,Fiber optic,Mailed check,0
8507,46,47.93003892134563,One year,DSL,Bank transfer,0
8508,67,81.019483164863,Month-to-month,No,Credit card,0
8509,69,60.69349746356621,Two year,DSL,Bank transfer,1
8510,14,64.13241709850945,Month-to-month,DSL,Mailed check,0
8511,67,26.0649990533419,Two year,No,Credit card,0
8512,23,33.87391871097448,One year,DSL,Mailed check,0
8513,61,59.33504265636626,One year,Fiber optic,Credit card,0
8514,23,89.96864199347684,Month-to-month,Fiber optic,Credit card,0
8515,27,24.802538759991315,Two year,DSL,Credit card,0
8516,54,53.45577928310832,Two year,Fiber optic,Credit card,0
8517,10,89.5071951934516,Month-to-month,No,Electronic check,0
8518,16,99.20507904502912,Month-to-month,No,Bank transfer,0
8519,41,39.02207040953134,One year,DSL,Electronic check,0
8520,55,93.14871318934571,Month-to-month,Fiber optic,Electronic check,0
8521,61,115.54116940790294,Two year,DSL,Electronic check,0
8522,49,110.68121500964483,Month-to-month,Fiber optic,Credit card,0
8523,52,98.9376077377509,One year,No,Credit card,0
8524,2,91.23266860413382,Month-to-month,Fiber optic,Mailed check,0
8525,50,43.513830801977036,Two year,Fiber optic,Bank transfer,0
8526,43,83.39032270481124,Month-to-month,DSL,Mailed check,1
8527,8,84.3273993810296,Month-to-month,No,Mailed check,0
8528,59,60.68213320926879,Month-to-month,Fiber optic,Bank transfer,0
8529,65,69.30154617009376,One year,No,Bank transfer,0
8530,12,89.40284881747067,One year,Fiber optic,Mailed check,0
8531,4,115.21015357104221,One year,No,Mailed check,0
8532,41,49.53062084410316,One year,Fiber optic,Mailed check,0
8533,7,44.63631519574395,Two year,No,Credit card,1
8534,69,80.18068922988716,Two year,Fiber optic,Bank transfer,0
8535,69,33.07991114413599,One year,No,Bank transfer,0
8536,30,78.25328304878138,One year,Fiber optic,Electronic check,0
8537,6,28.885148507143082,One year,Fiber optic,Credit card,0
8538,19,69.05838796045089,Month-to-month,No,Credit card,1
8539,66,82.04143747135336,Two year,DSL,Bank transfer,0
8540,10,27.010963927284187,Month-to-month,Fiber optic,Credit card,0
8541,16,40.69531519486293,One year,Fiber optic,Mailed check,0
8542,37,53.53742848795249,Two year,DSL,Bank transfer,1
8543,32,56.859869518615895,One year,Fiber optic,Bank transfer,0
8544,47,87.61046432541585,Month-to-month,No,Credit card,0
8545,43,72.90213405595242,Two year,DSL,Bank transfer,0
8546,36,58.21084703053269,Month-to-month,Fiber optic,Credit card,0
8547,26,65.067625434165,Two year,No,Credit card,0
8548,10,21.297667065023923,One year,No,Credit card,0
8549,31,97.052527930763,Two year,DSL,Mailed check,1
8550,29,24.10046886947825,Month-to-month,DSL,Credit card,0
8551,5,102.9317492922566,Month-to-month,DSL,Credit card,0
8552,1,74.099652141473,Month-to-month,No,Electronic check,1
8553,3,72.78191912245171,Month-to-month,Fiber optic,Electronic check,1
8554,67,90.45786277731993,One year,No,Mailed check,0
8555,71,105.95595326534652,Month-to-month,No,Mailed check,0
8556,35,114.26461464796643,One year,DSL,Credit card,1
8557,15,74.33698872439848,Two year,Fiber optic,Electronic check,0
8558,67,35.06582319889183,Month-to-month,No,Mailed check,0
8559,30,107.86309261730072,Two year,DSL,Bank transfer,0
8560,43,24.067201837011492,Two year,DSL,Bank transfer,0
8561,60,100.73371707198082,One year,Fiber optic,Credit card,1
8562,40,88.0421626425648,Month-to-month,Fiber optic,Electronic check,0
8563,65,110.47276074229461,One year,DSL,Bank transfer,0
8564,29,109.74631502474469,Month-to-month,Fiber optic,Electronic check,0
8565,19,25.315408543707967,Two year,Fiber optic,Mailed check,0
8566,3,80.94464071756721,One year,No,Electronic check,1
8567,36,32.46714551682018,Month-to-month,Fiber optic,Credit card,0
8568,43,27.846861174405472,Two year,DSL,Electronic check,0
8569,15,64.82771458307306,One year,Fiber optic,Bank transfer,0
8570,41,29.759753984874067,One year,No,Electronic check,0
8571,36,92.79023831125929,One year,Fiber optic,Electronic check,0
8572,33,116.89407105075996,One year,No,Electronic check,1
8573,5,76.95829577830928,Two year,Fiber optic,Mailed check,0
8574,14,43.51688695616866,Two year,Fiber optic,Credit card,0
8575,68,104.32063915253954,Two year,DSL,Bank transfer,0
8576,47,105.31033749300259,Two year,DSL,Bank transfer,0
8577,54,93.27859723643944,Month-to-month,Fiber optic,Electronic check,0
8578,4,81.51321848133509,Two year,Fiber optic,Electronic check,0
8579,9,106.77924547517239,One year,No,Mailed check,0
8580,53,36.329168199755905,One year,No,Credit card,1
8581,60,113.16001263440448,One year,DSL,Bank transfer,1
8582,46,114.72031492105683,One year,Fiber optic,Credit card,0
8583,54,107.19923739971334,Month-to-month,Fiber optic,Bank transfer,0
8584,37,45.06620347114671,One year,No,Electronic check,0
8585,23,105.81783863106291,One year,Fiber optic,Mailed check,1
8586,27,69.76382118376918,One year,Fiber optic,Mailed check,1
8587,70,79.49302374008252,Two year,Fiber optic,Electronic check,0
8588,66,104.06006225041452,Two year,No,Electronic check,1
8589,61,22.958284454523753,Month-to-month,No,Electronic check,0
8590,51,56.29425921756457,Month-to-month,No,Credit card,0
8591,50,101.56933772444657,Month-to-month,Fiber optic,Electronic check,0
8592,19,101.3954783801723,One year,No,Credit card,1
8593,1,104.86879268829328,Month-to-month,DSL,Electronic check,0
8594,40,36.92159001394913,Two year,DSL,Mailed check,1
8595,32,90.58866182279601,Two year,No,Credit card,0
8596,22,34.65033405054186,Two year,No,Mailed check,0
8597,66,98.50980089510253,One year,Fiber optic,Electronic check,0
8598,40,44.51260044545075,One year,No,Electronic check,0
8599,38,93.7817727586946,Month-to-month,No,Bank transfer,0
8600,48,65.50016185279725,Month-to-month,DSL,Credit card,1
8601,55,118.62634645527723,Month-to-month,DSL,Credit card,0
